zip_code,veh_type_1,num_persons_injured,num_persons_killed,num_pedestrians_injured,num_pedestrians_killed,num_cyclist_injured,num_cyclist_killed,num_motorist_injured,num_motorist_killed
11239,PASS_TRUCK,3.0,0.0,2,0,0,0,1,0
11239,SUBURBAN,26.0,0.0,8,0,0,0,18,0
11239,TAXI,1.0,0.0,1,0,0,0,0,0
11249,BUS,5.0,0.0,1,0,1,0,3,0
11249,COMM_TRUCK,10.0,0.0,4,0,2,0,4,0
11249,CYCLES,8.0,0.0,0,0,2,0,6,0
11249,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11249,OTHER,16.0,0.0,9,0,5,0,2,0
11249,PASSENGER_VEHICLE,127.0,3.0,21,0,30,0,76,3
11249,PASS_TRUCK,22.0,0.0,2,0,5,0,15,0
11249,SUBURBAN,78.0,1.0,15,1,19,0,44,0
11249,TAXI,27.0,0.0,6,0,5,0,16,0
11354,BUS,11.0,1.0,9,1,0,0,2,0
11354,COMM_TRUCK,13.0,0.0,3,0,0,0,10,0
11354,CYCLES,6.0,1.0,0,0,0,0,6,1
11354,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11354,OTHER,34.0,0.0,19,0,1,0,14,0
11354,PASSENGER_VEHICLE,441.0,3.0,150,2,14,1,277,0
11354,PASS_TRUCK,31.0,1.0,11,1,0,0,20,0
11354,SUBURBAN,134.0,0.0,59,0,4,0,71,0
11354,TAXI,17.0,0.0,5,0,0,0,12,0
11355,BUS,9.0,0.0,2,0,2,0,5,0
11355,COMM_TRUCK,3.0,0.0,3,0,0,0,0,0
11355,CYCLES,2.0,0.0,1,0,0,0,1,0
11355,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11355,OTHER,33.0,1.0,24,1,4,0,5,0
11355,PASSENGER_VEHICLE,420.0,4.0,175,4,30,0,215,0
11355,PASS_TRUCK,21.0,0.0,12,0,2,0,7,0
11355,SUBURBAN,157.0,0.0,71,0,8,0,78,0
11355,TAXI,9.0,0.0,3,0,0,0,6,0
11356,BUS,3.0,0.0,0,0,1,0,2,0
11356,COMM_TRUCK,2.0,0.0,0,0,0,0,2,0
11356,CYCLES,2.0,0.0,0,0,0,0,2,0
11356,EMERGENCY,1.0,0.0,0,0,0,0,1,0
11356,OTHER,13.0,0.0,7,0,0,0,6,0
11356,PASSENGER_VEHICLE,118.0,1.0,23,1,3,0,92,0
11356,PASS_TRUCK,5.0,0.0,2,0,1,0,2,0
11356,SUBURBAN,36.0,0.0,7,0,1,0,28,0
11356,TAXI,2.0,0.0,1,0,0,0,1,0
11357,BUS,3.0,0.0,1,0,0,0,2,0
11357,COMM_TRUCK,1.0,0.0,0,0,0,0,1,0
11357,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11357,OTHER,7.0,0.0,3,0,0,0,4,0
11357,PASSENGER_VEHICLE,193.0,1.0,33,1,12,0,148,0
11357,PASS_TRUCK,6.0,0.0,0,0,0,0,6,0
11357,SUBURBAN,56.0,0.0,5,0,2,0,49,0
11357,TAXI,0.0,0.0,0,0,0,0,0,0
11358,BUS,5.0,0.0,0,0,1,0,4,0
11358,COMM_TRUCK,4.0,0.0,0,0,0,0,4,0
11358,CYCLES,3.0,0.0,0,0,0,0,3,0
11358,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11358,OTHER,15.0,0.0,10,0,0,0,5,0
11358,PASSENGER_VEHICLE,255.0,1.0,51,0,16,0,188,1
11358,PASS_TRUCK,11.0,0.0,1,0,0,0,10,0
11358,SUBURBAN,73.0,0.0,16,0,3,0,54,0
11358,TAXI,0.0,0.0,0,0,0,0,0,0
11359,OTHER,0.0,0.0,0,0,0,0,0,0
11359,PASSENGER_VEHICLE,0.0,0.0,0,0,0,0,0,0
11359,SUBURBAN,0.0,0.0,0,0,0,0,0,0
11360,BUS,0.0,0.0,0,0,0,0,0,0
11360,COMM_TRUCK,0.0,0.0,0,0,0,0,0,0
11360,CYCLES,2.0,0.0,0,0,0,0,2,0
11360,OTHER,1.0,0.0,0,0,1,0,0,0
11360,PASSENGER_VEHICLE,50.0,0.0,16,0,2,0,32,0
11360,PASS_TRUCK,0.0,0.0,0,0,0,0,0,0
11360,SUBURBAN,13.0,1.0,5,1,0,0,8,0
11361,BUS,1.0,0.0,0,0,0,0,1,0
11361,COMM_TRUCK,1.0,0.0,0,0,1,0,0,0
11361,CYCLES,2.0,0.0,0,0,0,0,2,0
11361,EMERGENCY,1.0,0.0,1,0,0,0,0,0
11361,OTHER,9.0,0.0,6,0,1,0,2,0
11361,PASSENGER_VEHICLE,173.0,0.0,51,0,9,0,113,0
11361,PASS_TRUCK,11.0,0.0,3,0,0,0,8,0
11361,SUBURBAN,82.0,0.0,21,0,3,0,57,0
11362,BUS,0.0,0.0,0,0,0,0,0,0
11362,COMM_TRUCK,0.0,0.0,0,0,0,0,0,0
11362,CYCLES,1.0,0.0,0,0,0,0,1,0
11362,OTHER,6.0,0.0,5,0,0,0,1,0
11362,PASSENGER_VEHICLE,64.0,0.0,7,0,1,0,56,0
11362,PASS_TRUCK,2.0,0.0,0,0,0,0,2,0
11362,SUBURBAN,46.0,0.0,6,0,1,0,39,0
11363,BUS,0.0,0.0,0,0,0,0,0,0
11363,COMM_TRUCK,0.0,0.0,0,0,0,0,0,0
11363,CYCLES,0.0,0.0,0,0,0,0,0,0
11363,OTHER,3.0,0.0,1,0,0,0,2,0
11363,PASSENGER_VEHICLE,46.0,0.0,5,0,2,0,39,0
11363,PASS_TRUCK,4.0,0.0,0,0,0,0,4,0
11363,SUBURBAN,41.0,0.0,9,0,3,0,29,0
11364,BUS,2.0,1.0,1,1,0,0,1,0
11364,COMM_TRUCK,1.0,0.0,0,0,0,0,1,0
11364,CYCLES,2.0,0.0,0,0,0,0,2,0
11364,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11364,OTHER,3.0,0.0,3,0,0,0,0,0
11364,PASSENGER_VEHICLE,166.0,2.0,26,1,6,0,134,1
11364,PASS_TRUCK,6.0,0.0,0,0,0,0,6,0
11364,SUBURBAN,65.0,0.0,17,0,1,0,47,0
11365,BUS,6.0,0.0,1,0,0,0,5,0
11365,COMM_TRUCK,0.0,0.0,0,0,0,0,0,0
11365,CYCLES,2.0,0.0,0,0,0,0,2,0
11365,OTHER,4.0,0.0,3,0,0,0,1,0
11365,PASSENGER_VEHICLE,167.0,2.0,19,1,4,0,144,1
11365,PASS_TRUCK,6.0,1.0,0,1,0,0,6,0
11365,SUBURBAN,78.0,0.0,12,0,0,0,66,0
11365,TAXI,2.0,0.0,0,0,0,0,2,0
11366,BUS,2.0,0.0,2,0,0,0,0,0
11366,COMM_TRUCK,1.0,0.0,0,0,0,0,1,0
11366,CYCLES,2.0,0.0,0,0,0,0,2,0
11366,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11366,OTHER,3.0,0.0,1,0,1,0,1,0
11366,PASSENGER_VEHICLE,148.0,2.0,22,1,6,0,120,1
11366,PASS_TRUCK,5.0,0.0,2,0,0,0,3,0
11366,SUBURBAN,55.0,0.0,10,0,2,0,43,0
11366,TAXI,4.0,0.0,1,0,0,0,3,0
11367,BUS,3.0,0.0,0,0,1,0,2,0
11367,COMM_TRUCK,3.0,0.0,1,0,0,0,2,0
11367,CYCLES,2.0,0.0,0,0,0,0,2,0
11367,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11367,OTHER,10.0,0.0,9,0,1,0,0,0
11367,PASSENGER_VEHICLE,227.0,0.0,57,0,9,0,161,0
11367,PASS_TRUCK,10.0,0.0,4,0,0,0,6,0
11367,SUBURBAN,89.0,1.0,21,1,1,0,67,0
11367,TAXI,2.0,0.0,0,0,0,0,2,0
11368,BUS,14.0,0.0,6,0,1,0,7,0
11368,COMM_TRUCK,33.0,0.0,12,0,3,0,18,0
11368,CYCLES,13.0,1.0,1,0,4,0,8,1
11368,EMERGENCY,1.0,0.0,0,0,1,0,0,0
11368,OTHER,54.0,0.0,30,0,13,0,11,0
11368,PASSENGER_VEHICLE,476.0,3.0,111,2,81,1,284,0
11368,PASS_TRUCK,19.0,0.0,6,0,5,0,8,0
11368,SUBURBAN,230.0,0.0,66,0,34,0,130,0
11368,TAXI,22.0,0.0,10,0,3,0,9,0
11369,BUS,3.0,0.0,3,0,0,0,0,0
11369,COMM_TRUCK,10.0,0.0,1,0,0,0,9,0
11369,CYCLES,4.0,0.0,0,0,0,0,4,0
11369,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11369,OTHER,21.0,0.0,12,0,1,0,8,0
11369,PASSENGER_VEHICLE,258.0,1.0,37,0,19,0,202,1
11369,PASS_TRUCK,11.0,0.0,0,0,1,0,10,0
11369,SUBURBAN,78.0,0.0,10,0,6,0,62,0
11369,TAXI,8.0,0.0,2,0,0,0,6,0
11370,BUS,8.0,1.0,1,1,0,0,7,0
11370,COMM_TRUCK,2.0,0.0,0,0,0,0,2,0
11370,CYCLES,7.0,0.0,0,0,0,0,7,0
11370,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11370,OTHER,21.0,0.0,5,0,5,0,11,0
11370,PASSENGER_VEHICLE,243.0,0.0,42,0,12,0,189,0
11370,PASS_TRUCK,6.0,0.0,0,0,0,0,6,0
11370,SUBURBAN,83.0,0.0,6,0,6,0,71,0
11370,TAXI,7.0,0.0,0,0,0,0,7,0
11372,BUS,5.0,1.0,1,1,1,0,3,0
11372,COMM_TRUCK,5.0,1.0,2,1,1,0,2,0
11372,CYCLES,16.0,0.0,1,0,5,0,10,0
11372,EMERGENCY,8.0,0.0,0,0,0,0,8,0
11372,OTHER,59.0,1.0,39,1,11,0,9,0
11372,PASSENGER_VEHICLE,489.0,2.0,128,2,83,0,278,0
11372,PASS_TRUCK,23.0,0.0,13,0,4,0,6,0
11372,SUBURBAN,163.0,1.0,40,1,37,0,86,0
11372,TAXI,17.0,0.0,6,0,6,0,5,0
11373,BUS,22.0,1.0,3,1,0,0,19,0
11373,COMM_TRUCK,12.0,2.0,3,2,1,0,8,0
11373,CYCLES,3.0,0.0,0,0,1,0,2,0
11373,EMERGENCY,9.0,0.0,1,0,1,0,7,0
11373,OTHER,45.0,1.0,32,1,7,0,6,0
11373,PASSENGER_VEHICLE,450.0,3.0,179,3,42,0,229,0
11373,PASS_TRUCK,22.0,0.0,12,0,1,0,9,0
11373,SUBURBAN,224.0,1.0,72,1,21,0,131,0
11373,TAXI,14.0,0.0,7,0,1,0,6,0
11374,BUS,6.0,0.0,3,0,1,0,2,0
11374,COMM_TRUCK,3.0,0.0,1,0,0,0,2,0
11374,CYCLES,6.0,0.0,1,0,0,0,5,0
11374,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11374,OTHER,16.0,0.0,9,0,4,0,3,0
11374,PASSENGER_VEHICLE,197.0,0.0,65,0,11,0,121,0
11374,PASS_TRUCK,13.0,0.0,6,0,0,0,7,0
11374,SUBURBAN,100.0,2.0,38,2,1,0,61,0
11374,TAXI,14.0,0.0,7,0,1,0,6,0
11375,BUS,5.0,0.0,3,0,0,0,2,0
11375,COMM_TRUCK,9.0,0.0,7,0,0,0,2,0
11375,CYCLES,5.0,0.0,0,0,0,0,5,0
11375,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11375,OTHER,22.0,2.0,11,2,2,0,9,0
11375,PASSENGER_VEHICLE,317.0,1.0,103,1,25,0,189,0
11375,PASS_TRUCK,14.0,0.0,7,0,1,0,6,0
11375,SUBURBAN,175.0,0.0,46,0,7,0,122,0
11375,TAXI,13.0,0.0,3,0,0,0,10,0
11377,BUS,7.0,1.0,2,1,0,0,5,0
11377,COMM_TRUCK,26.0,0.0,7,0,3,0,16,0
11377,CYCLES,13.0,3.0,0,1,3,0,10,2
11377,EMERGENCY,4.0,0.0,0,0,0,0,4,0
11377,OTHER,74.0,1.0,35,1,11,0,28,0
11377,PASSENGER_VEHICLE,569.0,1.0,106,1,65,0,398,0
11377,PASS_TRUCK,38.0,0.0,8,0,3,0,27,0
11377,SUBURBAN,190.0,0.0,39,0,19,0,132,0
11377,TAXI,54.0,0.0,10,0,12,0,32,0
11378,BUS,2.0,0.0,2,0,0,0,0,0
11378,COMM_TRUCK,13.0,1.0,1,0,1,0,11,1
11378,CYCLES,9.0,0.0,0,0,1,0,8,0
11378,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11378,OTHER,20.0,0.0,4,0,5,0,11,0
11378,PASSENGER_VEHICLE,209.0,1.0,47,1,14,0,148,0
11378,PASS_TRUCK,11.0,0.0,6,0,3,0,2,0
11378,SUBURBAN,80.0,0.0,20,0,9,0,51,0
11378,TAXI,5.0,0.0,0,0,0,0,5,0
11379,BUS,0.0,0.0,0,0,0,0,0,0
11379,COMM_TRUCK,7.0,0.0,2,0,0,0,5,0
11379,CYCLES,9.0,0.0,0,0,2,0,7,0
11379,EMERGENCY,1.0,0.0,0,0,0,0,1,0
11379,OTHER,5.0,0.0,4,0,0,0,1,0
11379,PASSENGER_VEHICLE,197.0,1.0,44,1,15,0,138,0
11379,PASS_TRUCK,8.0,1.0,3,1,0,0,5,0
11379,SEDAN,0.0,0.0,0,0,0,0,0,0
11379,SUBURBAN,86.0,0.0,17,0,5,0,64,0
11379,TAXI,1.0,0.0,1,0,0,0,0,0
11385,BUS,4.0,0.0,0,0,1,0,3,0
11385,COMM_TRUCK,8.0,0.0,1,0,0,0,7,0
11385,CYCLES,23.0,1.0,2,0,2,0,19,1
11385,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11385,OTHER,44.0,0.0,28,0,4,0,12,0
11385,PASSENGER_VEHICLE,503.0,2.0,125,1,39,0,339,1
11385,PASS_TRUCK,30.0,1.0,10,1,3,0,17,0
11385,SUBURBAN,243.0,0.0,54,0,20,0,169,0
11385,TAXI,18.0,0.0,4,0,1,0,13,0
11411,BUS,1.0,0.0,0,0,0,0,1,0
11411,COMM_TRUCK,0.0,0.0,0,0,0,0,0,0
11411,EMERGENCY,2.0,0.0,0,0,0,0,2,0
11411,OTHER,22.0,0.0,5,0,1,0,16,0
11411,PASSENGER_VEHICLE,248.0,2.0,29,0,6,0,213,2
11411,PASS_TRUCK,5.0,0.0,0,0,0,0,5,0
11411,SUBURBAN,74.0,2.0,6,0,2,1,66,1
11411,TAXI,1.0,0.0,0,0,0,0,1,0
11412,BUS,3.0,0.0,1,0,0,0,2,0
11412,COMM_TRUCK,3.0,0.0,1,0,0,0,2,0
11412,CYCLES,3.0,0.0,0,0,2,0,1,0
11412,EMERGENCY,5.0,0.0,0,0,0,0,5,0
11412,OTHER,37.0,0.0,17,0,3,0,17,0
11412,PASSENGER_VEHICLE,469.0,1.0,55,1,19,0,395,0
11412,PASS_TRUCK,18.0,0.0,1,0,1,0,16,0
11412,SUBURBAN,168.0,0.0,16,0,7,0,145,0
11412,TAXI,1.0,0.0,0,0,0,0,1,0
11413,BUS,5.0,0.0,1,0,1,0,3,0
11413,COMM_TRUCK,7.0,0.0,1,0,0,0,6,0
11413,CYCLES,5.0,0.0,0,0,1,0,4,0
11413,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11413,OTHER,46.0,1.0,18,0,2,1,26,0
11413,PASSENGER_VEHICLE,528.0,2.0,60,0,16,0,452,2
11413,PASS_TRUCK,31.0,0.0,5,0,0,0,26,0
11413,SUBURBAN,162.0,0.0,15,0,8,0,139,0
11413,TAXI,2.0,0.0,0,0,0,0,2,0
11414,BUS,12.0,0.0,2,0,0,0,10,0
11414,COMM_TRUCK,1.0,0.0,0,0,0,0,1,0
11414,CYCLES,5.0,0.0,0,0,1,0,4,0
11414,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11414,OTHER,29.0,1.0,8,0,0,0,21,1
11414,PASSENGER_VEHICLE,178.0,2.0,25,0,2,1,151,1
11414,PASS_TRUCK,21.0,0.0,1,0,1,0,19,0
11414,SUBURBAN,78.0,0.0,9,0,2,0,67,0
11414,TAXI,6.0,0.0,1,0,0,0,5,0
11415,BUS,1.0,0.0,0,0,0,0,1,0
11415,COMM_TRUCK,0.0,0.0,0,0,0,0,0,0
11415,CYCLES,1.0,0.0,0,0,0,0,1,0
11415,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11415,OTHER,4.0,1.0,3,0,1,1,0,0
11415,PASSENGER_VEHICLE,93.0,0.0,29,0,9,0,55,0
11415,PASS_TRUCK,6.0,0.0,2,0,0,0,4,0
11415,SUBURBAN,33.0,0.0,11,0,4,0,18,0
11415,TAXI,1.0,0.0,0,0,0,0,1,0
11416,BUS,6.0,0.0,0,0,1,0,5,0
11416,COMM_TRUCK,3.0,0.0,2,0,0,0,1,0
11416,CYCLES,1.0,0.0,0,0,0,0,1,0
11416,EMERGENCY,1.0,0.0,0,0,0,0,1,0
11416,OTHER,15.0,1.0,10,0,1,1,4,0
11416,PASSENGER_VEHICLE,271.0,1.0,35,0,14,0,222,1
11416,PASS_TRUCK,6.0,0.0,2,0,0,0,4,0
11416,SUBURBAN,79.0,1.0,14,0,5,0,60,1
11416,TAXI,6.0,0.0,2,0,0,0,4,0
11417,BUS,14.0,0.0,3,0,1,0,10,0
11417,COMM_TRUCK,3.0,0.0,0,0,1,0,2,0
11417,CYCLES,7.0,0.0,0,0,0,0,7,0
11417,EMERGENCY,4.0,0.0,0,0,0,0,4,0
11417,OTHER,50.0,0.0,16,0,3,0,31,0
11417,PASSENGER_VEHICLE,365.0,0.0,52,0,8,0,305,0
11417,PASS_TRUCK,10.0,0.0,2,0,0,0,8,0
11417,SUBURBAN,130.0,0.0,21,0,5,0,104,0
11417,TAXI,2.0,0.0,0,0,0,0,2,0
11418,BUS,2.0,0.0,0,0,0,0,2,0
11418,COMM_TRUCK,1.0,0.0,1,0,0,0,0,0
11418,CYCLES,8.0,0.0,1,0,1,0,6,0
11418,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11418,OTHER,13.0,0.0,8,0,3,0,2,0
11418,PASSENGER_VEHICLE,267.0,1.0,55,0,15,0,197,1
11418,PASS_TRUCK,7.0,0.0,3,0,0,0,4,0
11418,SUBURBAN,65.0,5.0,19,0,2,0,44,5
11418,TAXI,12.0,0.0,1,0,1,0,10,0
11419,BUS,12.0,0.0,0,0,0,0,12,0
11419,COMM_TRUCK,5.0,0.0,1,0,0,0,4,0
11419,CYCLES,9.0,0.0,1,0,2,0,6,0
11419,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11419,OTHER,27.0,0.0,15,0,2,0,10,0
11419,PASSENGER_VEHICLE,408.0,1.0,63,1,25,0,320,0
11419,PASS_TRUCK,23.0,0.0,7,0,2,0,14,0
11419,SUBURBAN,171.0,0.0,37,0,7,0,127,0
11419,TAXI,9.0,0.0,2,0,2,0,5,0
11420,BUS,7.0,0.0,2,0,0,0,5,0
11420,COMM_TRUCK,5.0,0.0,0,0,0,0,5,0
11420,CYCLES,8.0,0.0,0,0,1,0,7,0
11420,EMERGENCY,2.0,0.0,0,0,0,0,2,0
11420,OTHER,49.0,0.0,14,0,3,0,32,0
11420,PASSENGER_VEHICLE,485.0,1.0,42,1,8,0,435,0
11420,PASS_TRUCK,23.0,0.0,4,0,5,0,14,0
11420,SUBURBAN,159.0,0.0,19,0,4,0,136,0
11420,TAXI,6.0,0.0,0,0,0,0,6,0
11421,BUS,10.0,0.0,0,0,0,0,10,0
11421,COMM_TRUCK,2.0,0.0,0,0,0,0,2,0
11421,CYCLES,7.0,0.0,0,0,0,0,7,0
11421,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11421,OTHER,15.0,1.0,10,1,2,0,3,0
11421,PASSENGER_VEHICLE,268.0,3.0,48,3,17,0,203,0
11421,PASS_TRUCK,13.0,0.0,7,0,0,0,6,0
11421,SUBURBAN,70.0,0.0,19,0,11,0,40,0
11421,TAXI,9.0,0.0,1,0,1,0,7,0
11422,BUS,1.0,1.0,1,1,0,0,0,0
11422,COMM_TRUCK,5.0,0.0,0,0,0,0,5,0
11422,CYCLES,1.0,1.0,0,0,0,0,1,1
11422,EMERGENCY,2.0,0.0,0,0,0,0,2,0
11422,OTHER,45.0,1.0,9,1,0,0,36,0
11422,PASSENGER_VEHICLE,473.0,0.0,39,0,7,0,427,0
11422,PASS_TRUCK,19.0,0.0,2,0,0,0,17,0
11422,SUBURBAN,183.0,0.0,9,0,3,0,171,0
11422,TAXI,0.0,0.0,0,0,0,0,0,0
11423,BUS,12.0,0.0,1,0,1,0,10,0
11423,COMM_TRUCK,1.0,0.0,0,0,0,0,1,0
11423,CYCLES,2.0,0.0,0,0,0,0,2,0
11423,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11423,OTHER,18.0,0.0,13,0,1,0,4,0
11423,PASSENGER_VEHICLE,266.0,0.0,31,0,5,0,230,0
11423,PASS_TRUCK,11.0,0.0,6,0,0,0,5,0
11423,SUBURBAN,118.0,0.0,16,0,2,0,100,0
11423,TAXI,9.0,0.0,0,0,0,0,9,0
11426,BUS,0.0,0.0,0,0,0,0,0,0
11426,COMM_TRUCK,2.0,0.0,0,0,0,0,2,0
11426,CYCLES,4.0,0.0,0,0,1,0,3,0
11426,EMERGENCY,1.0,0.0,0,0,0,0,1,0
11426,OTHER,9.0,0.0,0,0,0,0,9,0
11426,PASSENGER_VEHICLE,122.0,0.0,9,0,3,0,110,0
11426,PASS_TRUCK,1.0,0.0,0,0,0,0,1,0
11426,SUBURBAN,31.0,1.0,1,1,3,0,27,0
11426,TAXI,0.0,0.0,0,0,0,0,0,0
11427,BUS,10.0,0.0,0,0,0,0,10,0
11427,COMM_TRUCK,2.0,0.0,2,0,0,0,0,0
11427,CYCLES,2.0,0.0,0,0,0,0,2,0
11427,OTHER,10.0,0.0,4,0,1,0,5,0
11427,PASSENGER_VEHICLE,179.0,0.0,28,0,6,0,145,0
11427,PASS_TRUCK,4.0,1.0,1,0,0,0,3,1
11427,SUBURBAN,86.0,1.0,12,1,0,0,74,0
11427,TAXI,1.0,0.0,1,0,0,0,0,0
11428,BUS,1.0,0.0,1,0,0,0,0,0
11428,COMM_TRUCK,1.0,0.0,0,0,0,0,1,0
11428,CYCLES,1.0,1.0,0,0,0,0,1,1
11428,OTHER,23.0,0.0,4,0,1,0,18,0
11428,PASSENGER_VEHICLE,196.0,0.0,24,0,6,0,166,0
11428,PASS_TRUCK,7.0,0.0,0,0,1,0,6,0
11428,SUBURBAN,72.0,0.0,11,0,0,0,61,0
11428,TAXI,1.0,0.0,0,0,0,0,1,0
11429,BUS,3.0,0.0,2,0,0,0,1,0
11429,COMM_TRUCK,0.0,0.0,0,0,0,0,0,0
11429,CYCLES,3.0,0.0,1,0,1,0,1,0
11429,OTHER,10.0,0.0,4,0,0,0,6,0
11429,PASSENGER_VEHICLE,238.0,1.0,31,1,11,0,196,0
11429,PASS_TRUCK,3.0,0.0,1,0,0,0,2,0
11429,SUBURBAN,75.0,0.0,16,0,4,0,55,0
11430,BUS,0.0,0.0,0,0,0,0,0,0
11430,COMM_TRUCK,0.0,0.0,0,0,0,0,0,0
11430,OTHER,0.0,0.0,0,0,0,0,0,0
11430,PASSENGER_VEHICLE,8.0,0.0,0,0,0,0,8,0
11430,SUBURBAN,1.0,0.0,0,0,0,0,1,0
11432,BUS,24.0,1.0,17,1,1,0,6,0
11432,COMM_TRUCK,4.0,0.0,1,0,2,0,1,0
11432,CYCLES,2.0,0.0,0,0,0,0,2,0
11432,EMERGENCY,2.0,0.0,0,0,0,0,2,0
11432,OTHER,38.0,0.0,29,0,1,0,8,0
11432,PASSENGER_VEHICLE,412.0,2.0,144,2,12,0,256,0
11432,PASS_TRUCK,26.0,0.0,8,0,1,0,17,0
11432,SUBURBAN,156.0,2.0,71,2,9,0,76,0
11432,TAXI,16.0,0.0,11,0,0,0,5,0
11433,BUS,44.0,0.0,10,0,1,0,33,0
11433,COMM_TRUCK,8.0,0.0,2,0,0,0,6,0
11433,CYCLES,2.0,0.0,0,0,0,0,2,0
11433,EMERGENCY,2.0,0.0,0,0,0,0,2,0
11433,OTHER,42.0,0.0,23,0,2,0,17,0
11433,PASSENGER_VEHICLE,368.0,1.0,69,1,10,0,289,0
11433,PASS_TRUCK,27.0,0.0,6,0,2,0,19,0
11433,SUBURBAN,134.0,2.0,36,2,11,0,87,0
11433,TAXI,7.0,0.0,0,0,0,0,7,0
11434,BUS,24.0,0.0,3,0,1,0,20,0
11434,COMM_TRUCK,12.0,0.0,1,0,0,0,11,0
11434,CYCLES,9.0,1.0,0,0,1,0,8,1
11434,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11434,OTHER,93.0,2.0,29,2,9,0,55,0
11434,PASSENGER_VEHICLE,739.0,4.0,76,0,16,0,647,4
11434,PASS_TRUCK,55.0,0.0,8,0,3,0,44,0
11434,SUBURBAN,287.0,2.0,37,2,8,0,242,0
11434,TAXI,7.0,0.0,2,0,0,0,5,0
11435,BUS,24.0,0.0,6,0,0,0,18,0
11435,COMM_TRUCK,4.0,0.0,0,0,0,0,4,0
11435,CYCLES,7.0,0.0,0,0,0,0,7,0
11435,EMERGENCY,4.0,0.0,0,0,0,0,4,0
11435,OTHER,44.0,1.0,23,1,3,0,18,0
11435,PASSENGER_VEHICLE,372.0,1.0,75,1,12,0,285,0
11435,PASS_TRUCK,18.0,0.0,3,0,1,0,14,0
11435,SUBURBAN,182.0,0.0,39,0,5,0,138,0
11435,TAXI,12.0,0.0,5,0,0,0,7,0
11436,BUS,4.0,0.0,0,0,0,0,4,0
11436,COMM_TRUCK,2.0,0.0,1,0,1,0,0,0
11436,CYCLES,1.0,0.0,0,0,1,0,0,0
11436,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11436,OTHER,10.0,0.0,2,0,1,0,7,0
11436,PASSENGER_VEHICLE,164.0,1.0,17,0,8,1,139,0
11436,PASS_TRUCK,8.0,0.0,2,0,1,0,5,0
11436,SUBURBAN,58.0,0.0,8,0,1,0,49,0
11436,TAXI,2.0,0.0,0,0,0,0,2,0
11691,BUS,11.0,0.0,2,0,1,0,8,0
11691,COMM_TRUCK,7.0,0.0,1,0,2,0,4,0
11691,CYCLES,12.0,1.0,2,0,4,0,6,1
11691,EMERGENCY,6.0,0.0,1,0,0,0,5,0
11691,OTHER,31.0,0.0,23,0,0,0,8,0
11691,PASSENGER_VEHICLE,317.0,3.0,61,0,16,0,240,3
11691,PASS_TRUCK,18.0,0.0,5,0,1,0,12,0
11691,SUBURBAN,138.0,0.0,33,0,9,0,96,0
11691,TAXI,6.0,0.0,1,0,0,0,5,0
11692,BUS,3.0,0.0,3,0,0,0,0,0
11692,COMM_TRUCK,0.0,0.0,0,0,0,0,0,0
11692,CYCLES,1.0,0.0,0,0,0,0,1,0
11692,EMERGENCY,0.0,0.0,0,0,0,0,0,0
11692,OTHER,5.0,0.0,1,0,0,0,4,0
11692,PASSENGER_VEHICLE,79.0,0.0,14,0,4,0,61,0
11692,PASS_TRUCK,13.0,0.0,1,0,0,0,12,0
11692,SUBURBAN,44.0,0.0,7,0,1,0,36,0
11692,TAXI,0.0,0.0,0,0,0,0,0,0
11693,BUS,2.0,0.0,1,0,0,0,1,0
11693,COMM_TRUCK,2.0,0.0,0,0,0,0,2,0
11693,CYCLES,2.0,0.0,0,0,1,0,1,0
11693,EMERGENCY,2.0,0.0,0,0,0,0,2,0
11693,OTHER,3.0,0.0,1,0,1,0,1,0
11693,PASSENGER_VEHICLE,75.0,0.0,11,0,2,0,62,0
11693,PASS_TRUCK,11.0,0.0,0,0,0,0,11,0
11693,SUBURBAN,34.0,0.0,6,0,1,0,27,0
11693,TAXI,0.0,0.0,0,0,0,0,0,0
11694,BUS,0.0,0.0,0,0,0,0,0,0
11694,COMM_TRUCK,5.0,0.0,0,0,0,0,5,0
11694,CYCLES,4.0,0.0,0,0,2,0,2,0
11694,EMERGENCY,0.0,0.0,0,0,0,0,0,0
